_id,name,location,tipo,dist,lat,lon
607d5cab941fb22df8d616c0,Tuenti Technologies,"{'type': 'Point', 'coordinates': [40.4158236, -3.696277]}",competency,1118.1374632106038,40.4158236,-3.696277
607d5cab941fb22df8d6163d,Star Studio 54,"{'type': 'Point', 'coordinates': [40.4188925054, -3.7034269131]}",club,1120.2665609708017,40.4188925054,-3.7034269131
607d5cab941fb22df8d615c7,Starbucks Alcalá 21,"{'type': 'Point', 'coordinates': [40.4180381852, -3.6993715131]}",starbucks,1122.7079791125245,40.4180381852,-3.6993715131
607d5cab941fb22df8d61629,Mondo Disko,"{'type': 'Point', 'coordinates': [40.4180231587, -3.6991697317]}",club,1130.5316474869164,40.4180231587,-3.6991697317
607d5cab941fb22df8d61666,Cocó Madrid,"{'type': 'Point', 'coordinates': [40.4180701144, -3.6991825314]}",club,1134.6555348634245,40.4180701144,-3.6991825314
607d5cab941fb22df8d615cf,Starbucks Reina Sofia,"{'type': 'Point', 'coordinates': [40.4088521458, -3.6932365393]}",starbucks,1140.2562322979065,40.4088521458,-3.6932365393
607d5cab941fb22df8d6165d,MOSS Music Palace,"{'type': 'Point', 'coordinates': [40.4096926093, -3.6932658093]}",club,1141.226108599847,40.4096926093,-3.6932658093
607d5cab941fb22df8d61633,Teatro Kapital,"{'type': 'Point', 'coordinates': [40.4098642642, -3.6932513431]}",club,1144.6278226347124,40.4098642642,-3.6932513431
607d5cab941fb22df8d615ed,Starbucks Palace,"{'type': 'Point', 'coordinates': [40.414995, -3.695058]}",starbucks,1162.4319148853274,40.414995,-3.695058
607d5cab941fb22df8d6161b,ANTICAFÉ,"{'type': 'Point', 'coordinates': [40.4168119631, -3.7102716703]}",vegan,1167.1390252999765,40.4168119631,-3.7102716703
607d5cab941fb22df8d615d2,Starbucks,"{'type': 'Point', 'coordinates': [40.4153232735, -3.6949486688]}",starbucks,1194.0152737152277,40.4153232735,-3.6949486688
607d5cab941fb22df8d615fe,AbonaVida,"{'type': 'Point', 'coordinates': [40.419167432, -3.706632337]}",vegan,1203.1164695583443,40.419167432,-3.706632337
607d5cab941fb22df8d61652,Costello Club,"{'type': 'Point', 'coordinates': [40.4195303306, -3.7006918372]}",club,1230.8697367547563,40.4195303306,-3.7006918372
607d5cab941fb22df8d615e9,Starbucks Teatro Real,"{'type': 'Point', 'coordinates': [40.4181064839, -3.7096060775]}",starbucks,1237.7644114414377,40.4181064839,-3.7096060775
607d5cab941fb22df8d615c6,Starbucks Preciados 27,"{'type': 'Point', 'coordinates': [40.4196678457, -3.7061354224]}",starbucks,1242.0770460672427,40.4196678457,-3.7061354224
607d5cab941fb22df8d615d8,Starbucks,"{'type': 'Point', 'coordinates': [40.418054, -3.710009]}",starbucks,1258.2687358475812,40.418054,-3.710009
607d5cab941fb22df8d615ca,Starbucks Gran Vía 30,"{'type': 'Point', 'coordinates': [40.4201403939, -3.7028860334]}",starbucks,1260.6078753422184,40.4201403939,-3.7028860334
607d5cab941fb22df8d61621,Plaza del Callao,"{'type': 'Point', 'coordinates': [40.4201448052, -3.7057628322]}",vegan,1284.7551944379466,40.4201448052,-3.7057628322
607d5cab941fb22df8d61648,Mercado de la Reina,"{'type': 'Point', 'coordinates': [40.4195318186, -3.6988707977]}",club,1297.0538718158955,40.4195318186,-3.6988707977
607d5cab941fb22df8d6167f,Mercado de la Reina Gin Club,"{'type': 'Point', 'coordinates': [40.4201885615, -3.7006976581]}",club,1301.6044136476862,40.4201885615,-3.7006976581
607d5cab941fb22df8d615fc,Sanissimo Opera,"{'type': 'Point', 'coordinates': [40.4189831243, -3.7093189082]}",vegan,1303.8950221349924,40.4189831243,-3.7093189082
607d5cab941fb22df8d6160b,Celicioso,"{'type': 'Point', 'coordinates': [40.4203533209, -3.7010269929]}",vegan,1311.267703613492,40.4203533209,-3.7010269929
607d5cab941fb22df8d61617,Shi-Shang,"{'type': 'Point', 'coordinates': [40.4207436951, -3.70488092]}",vegan,1335.0369780309932,40.4207436951,-3.70488092
607d5cab941fb22df8d616a5,Parque Infantil Plaza De Oriente,"{'type': 'Point', 'coordinates': [40.417535, -3.712035]}",kindergarten,1358.9879382290073,40.417535,-3.712035
607d5cab941fb22df8d616a7,Parque infantil,"{'type': 'Point', 'coordinates': [40.41747776, -3.71209463]}",kindergarten,1359.1349264323471,40.41747776,-3.71209463
