_id,name,location,tipo,dist,lat,lon
607d5cab941fb22df8d616c4,BuyVIP,"{'type': 'Point', 'coordinates': [40.4167413, -3.7032498]}",competency,0.04007857871028941,40.4167413,-3.7032498
607d5cab941fb22df8d616cf,BuyVIP,"{'type': 'Point', 'coordinates': [40.4167413, -3.7032498]}",competency,0.04007857871028941,40.4167413,-3.7032498
607d5cab941fb22df8d615e2,Starbucks,"{'type': 'Point', 'coordinates': [40.417539, -3.702775]}",starbucks,103.219210809486,40.417539,-3.702775
607d5cab941fb22df8d61682,Taberna El Olibo,"{'type': 'Point', 'coordinates': [40.4158275479, -3.7027242649]}",club,117.1395760443894,40.4158275479,-3.7027242649
607d5cab941fb22df8d61622,UDON,"{'type': 'Point', 'coordinates': [40.4177087609, -3.7026939238]}",vegan,124.05312391396616,40.4177087609,-3.7026939238
607d5cab941fb22df8d6166a,Clubbers Shot Point,"{'type': 'Point', 'coordinates': [40.4157491444, -3.703816278]}",club,126.93978496050985,40.4157491444,-3.703816278
607d5cab941fb22df8d615eb,Starbucks ECI Preciados,"{'type': 'Point', 'coordinates': [40.4174674, -3.7043957]}",starbucks,150.92156963253765,40.4174674,-3.7043957
607d5cab941fb22df8d615e7,Starbucks,"{'type': 'Point', 'coordinates': [40.4174894215, -3.7046651404]}",starbucks,178.12474366553352,40.4174894215,-3.7046651404
607d5cab941fb22df8d61660,La Fontana de Oro,"{'type': 'Point', 'coordinates': [40.4163947287, -3.7016041636]}",club,187.20709913195859,40.4163947287,-3.7016041636
607d5cab941fb22df8d6168c,The Room Madrid,"{'type': 'Point', 'coordinates': [40.415024, -3.70258]}",club,204.79922435341933,40.415024,-3.70258
607d5cab941fb22df8d6162a,Cassette Club,"{'type': 'Point', 'coordinates': [40.4186482929, -3.7032541125]}",club,211.8748082982318,40.4186482929,-3.7032541125
607d5cab941fb22df8d6168a,Sala Wind,"{'type': 'Point', 'coordinates': [40.4188051052, -3.7032580342]}",club,229.29577225900877,40.4188051052,-3.7032580342
607d5cab941fb22df8d6163d,Star Studio 54,"{'type': 'Point', 'coordinates': [40.4188925054, -3.7034269131]}",club,239.8129862952788,40.4188925054,-3.7034269131
607d5cab941fb22df8d6167c,Samsara,"{'type': 'Point', 'coordinates': [40.4160571724, -3.7010544917]}",club,255.9347651052987,40.4160571724,-3.7010544917
607d5cab941fb22df8d616c9,Nexway,"{'type': 'Point', 'coordinates': [40.4142986, -3.7033074]}",competency,271.3926605678002,40.4142986,-3.7033074
607d5cab941fb22df8d616be,Nexway,"{'type': 'Point', 'coordinates': [40.4142986, -3.7033074]}",competency,271.3926605678002,40.4142986,-3.7033074
607d5cab941fb22df8d61674,Moondance,"{'type': 'Point', 'coordinates': [40.4184087598, -3.7012585935]}",club,288.9045846298432,40.4184087598,-3.7012585935
607d5cab941fb22df8d6168b,Fame,"{'type': 'Point', 'coordinates': [40.414012, -3.703544]}",club,304.91623290074523,40.414012,-3.703544
607d5cab941fb22df8d6166d,La Rollerie,"{'type': 'Point', 'coordinates': [40.4138538399, -3.7028908044]}",club,323.2072080759335,40.4138538399,-3.7028908044
607d5cab941fb22df8d615d6,Starbucks Arenal 14,"{'type': 'Point', 'coordinates': [40.4171951671, -3.7061185488]}",starbucks,323.28454606196806,40.4171951671,-3.7061185488
607d5cab941fb22df8d61649,Casino de Madrid,"{'type': 'Point', 'coordinates': [40.4177045801, -3.70003681]}",club,373.3615898329051,40.4177045801,-3.70003681
